VehicleId,DOL Vehicle ID,VIN (1-10),2020 Census Tract,City,City URI,Postal Code,Model Year,Make,Make URI,Model,Model URI,Electric Vehicle Type,Electric Vehicle Type URI,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range
VID_1N4AZ0CP4D_138653119,138653119,1N4AZ0CP4D,53061053604,Granite Falls,https://www.wikidata.org/wiki/Q1506731,98252,2013,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,75
VID_1FADP5CU4G_201583455,201583455,1FADP5CU4G,53067011720,Tumwater,https://www.wikidata.org/wiki/Q1507493,98501,2016,Ford,https://www.wikidata.org/wiki/Q44294,Ford C-Max,https://www.wikidata.org/wiki/Q914079,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,19
VID_5YJ3E1EA3J_342615290,342615290,5YJ3E1EA3J,53061041901,Mukilteo,https://www.wikidata.org/wiki/Q1507307,98275,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_SADHC2S12L_4870820,4870820,SADHC2S12L,53033006400,Seattle,https://www.wikidata.org/wiki/Q5083,98112,2020,Jaguar Cars,https://www.wikidata.org/wiki/Q30055,Jaguar I-Pace,https://www.wikidata.org/wiki/Q27941336,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,234
VID_5UXTA6C01M_150447769,150447769,5UXTA6C01M,53035092701,Port Orchard,https://www.wikidata.org/wiki/Q935482,98367,2021,BMW,https://www.wikidata.org/wiki/Q26678,BMW X5,https://www.wikidata.org/wiki/Q796778,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,30
VID_5YJSA1E21J_342260698,342260698,5YJSA1E21J,53033022205,Kirkland,https://www.wikidata.org/wiki/Q936768,98034,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,249
VID_1N4AZ0CP0E_264551108,264551108,1N4AZ0CP0E,53057940600,Anacortes,https://www.wikidata.org/wiki/Q483595,98221,2014,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_5UXTA6C02N_274049653,274049653,5UXTA6C02N,53061050501,Edmonds,https://www.wikidata.org/wiki/Q1055845,98020,2022,BMW,https://www.wikidata.org/wiki/Q26678,BMW X5,https://www.wikidata.org/wiki/Q796778,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,30
VID_WA1E2AFY5S_280895009,280895009,WA1E2AFY5S,53061051927,Bothell,https://www.wikidata.org/wiki/Q303046,98012,2025,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi Q5,https://www.wikidata.org/wiki/Q758769,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,28
VID_7SAYGDEE3R_267687787,267687787,7SAYGDEE3R,53061051914,Brier,https://www.wikidata.org/wiki/Q1515537,98036,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_WBY1Z2C56F_256408575,256408575,WBY1Z2C56F,53033024602,Mercer Island,https://www.wikidata.org/wiki/Q954095,98040,2015,BMW,https://www.wikidata.org/wiki/Q26678,BMW i3,https://www.wikidata.org/wiki/Q796785,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,81
VID_1G1FW6S05J_272926286,272926286,1G1FW6S05J,53057951800,Burlington,https://www.wikidata.org/wiki/Q1144352,98233,2018,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Bolt,https://www.wikidata.org/wiki/Q19580435,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,238
VID_KNDAEFS58R_272925103,272925103,KNDAEFS58R,53061052603,Lake Stevens,https://www.wikidata.org/wiki/Q1507935,98258,2024,Kia,https://www.wikidata.org/wiki/Q35349,Kia EV9,https://www.wikidata.org/wiki/Q110114350,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_JM3KJEHA7S_279300584,279300584,JM3KJEHA7S,53035090400,Silverdale,https://www.wikidata.org/wiki/Q1515408,98383,2025,Mazda,https://www.wikidata.org/wiki/Q35996,Mazda CX-70,https://www.wikidata.org/wiki/Q118945900,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,26
VID_KNDC4DLC9P_229839389,229839389,KNDC4DLC9P,53067011300,Lacey,https://www.wikidata.org/wiki/Q970086,98503,2023,Kia,https://www.wikidata.org/wiki/Q35349,Kia EV6,https://www.wikidata.org/wiki/Q105975708,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_JN1AZ0CP9B_225466286,225466286,JN1AZ0CP9B,53063004602,Spokane,https://www.wikidata.org/wiki/Q187805,99223,2011,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,73
VID_JM3KKEHA3R_252292092,252292092,JM3KKEHA3R,53061052112,Snohomish,https://www.wikidata.org/wiki/Q1505974,98296,2024,Mazda,https://www.wikidata.org/wiki/Q35996,Mazda CX-90,https://www.wikidata.org/wiki/Q116526635,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,26
VID_WA1VABGE0K_166161019,166161019,WA1VABGE0K,53063003500,Spokane,https://www.wikidata.org/wiki/Q187805,99201,2019,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi e-tron,https://www.wikidata.org/wiki/Q56669231,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,204
VID_KNDCC3LG7L_269600677,269600677,KNDCC3LG7L,53057951900,Burlington,https://www.wikidata.org/wiki/Q1144352,98233,2020,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro EV,https://www.wikidata.org/wiki/Q62098509,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,239
VID_1G1FW6S02J_240821395,240821395,1G1FW6S02J,53057950801,Bow,https://www.wikidata.org/wiki/Q3456962,98232,2018,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Bolt,https://www.wikidata.org/wiki/Q19580435,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,238
VID_JTDKN3DPXC_149799583,149799583,JTDKN3DPXC,53067012331,Olympia,https://www.wikidata.org/wiki/Q42735,98513,2012,Toyota,https://www.wikidata.org/wiki/Q53268,Toyota Prius (XW30),https://www.wikidata.org/wiki/Q7830858,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,6
VID_7SAYGDEF2R_262874524,262874524,7SAYGDEF2R,53075000300,Pullman,https://www.wikidata.org/wiki/Q983540,99163,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1N4AZ0CP0F_245782757,245782757,1N4AZ0CP0F,53061042003,Edmonds,https://www.wikidata.org/wiki/Q1055845,98026,2015,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_5YJ3E1EA5J_286564400,286564400,5YJ3E1EA5J,53033028100,SeaTac,https://www.wikidata.org/wiki/Q985072,98188,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_1N4AZ0CP1F_243854845,243854845,1N4AZ0CP1F,53033032402,Duvall,https://www.wikidata.org/wiki/Q1362720,98019,2015,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_1C4RJYD69P_262893242,262893242,1C4RJYD69P,53037975101,Cle Elum,https://www.wikidata.org/wiki/Q1065481,98922,2023,Jeep,https://www.wikidata.org/wiki/Q30113,Jeep Grand Cherokee,https://www.wikidata.org/wiki/Q21233165,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,25
VID_5YJXCAE2XL_105988095,105988095,5YJXCAE2XL,53061050600,Woodway,https://www.wikidata.org/wiki/Q1506485,98020,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,293
VID_1N4AZ1CP2L_134973555,134973555,1N4AZ1CP2L,53061041812,Everett,https://www.wikidata.org/wiki/Q392599,98204,2020,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,149
VID_5YJ3E1EB3K_267552890,267552890,5YJ3E1EB3K,53061052711,Marysville,https://www.wikidata.org/wiki/Q970001,98270,2019,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,220
VID_5YJXCAE2XL_275450689,275450689,5YJXCAE2XL,53033029902,Auburn,https://www.wikidata.org/wiki/Q661595,98001,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,293
VID_YV4H60DL5R_264779070,264779070,YV4H60DL5R,53061050402,Edmonds,https://www.wikidata.org/wiki/Q1055845,98020,2024,AB Volvo,https://www.wikidata.org/wiki/Q163810,Volvo XC60,https://www.wikidata.org/wiki/Q956861,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,35
VID_5YJSA1H15E_137020670,137020670,5YJSA1H15E,53057950100,Anacortes,https://www.wikidata.org/wiki/Q483595,98221,2014,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,208
VID_WA1E2AFY2R_274991286,274991286,WA1E2AFY2R,53061052005,Mill Creek,https://www.wikidata.org/wiki/Q1508016,98012,2024,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi Q5,https://www.wikidata.org/wiki/Q758769,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,23
VID_7SAYGDEE0S_276683011,276683011,7SAYGDEE0S,53061051918,Bothell,https://www.wikidata.org/wiki/Q303046,98021,2025,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_KNDCC3LG8L_192634242,192634242,KNDCC3LG8L,53035090102,Kingston,https://www.wikidata.org/wiki/Q1511364,98346,2020,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro EV,https://www.wikidata.org/wiki/Q62098509,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,239
VID_5UX43EU03S_274125911,274125911,5UX43EU03S,53017950101,Orondo,https://www.wikidata.org/wiki/Q3474716,98843,2025,BMW,https://www.wikidata.org/wiki/Q26678,BMW X5,https://www.wikidata.org/wiki/Q796778,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,40
VID_7SAYGDEE0P_282818525,282818525,7SAYGDEE0P,,,,,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_KNDC3DLC1N_200868769,200868769,KNDC3DLC1N,53065950600,Colville,https://www.wikidata.org/wiki/Q2601326,99114,2022,Kia,https://www.wikidata.org/wiki/Q35349,Kia EV6,https://www.wikidata.org/wiki/Q105975708,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJYGDEE2L_116719851,116719851,5YJYGDEE2L,53067011627,Olympia,https://www.wikidata.org/wiki/Q42735,98503,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,291
VID_1C4JJXP69P_229814966,229814966,1C4JJXP69P,53057951000,Sedro-Woolley,https://www.wikidata.org/wiki/Q1502468,98284,2023,Jeep,https://www.wikidata.org/wiki/Q30113,Jeep Wrangler,https://www.wikidata.org/wiki/Q1353305,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,21
VID_1G1FY6S00P_265037223,265037223,1G1FY6S00P,53075000300,Pullman,https://www.wikidata.org/wiki/Q983540,99163,2023,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Bolt EUV,https://www.wikidata.org/wiki/Q105533198,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5TDACAC69R_272770445,272770445,5TDACAC69R,53061051914,Brier,https://www.wikidata.org/wiki/Q1515537,98036,2024,Lexus,https://www.wikidata.org/wiki/Q35919,Lexus TX,https://www.wikidata.org/wiki/Q119268467,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,33
VID_7SAYGAEE1R_267141542,267141542,7SAYGAEE1R,53067012221,Lacey,https://www.wikidata.org/wiki/Q970086,98516,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EA0K_282087508,282087508,5YJ3E1EA0K,53035080102,Bremerton,https://www.wikidata.org/wiki/Q695417,98310,2019,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,220
VID_1N4BZ0CP0G_348001321,348001321,1N4BZ0CP0G,53061050700,Edmonds,https://www.wikidata.org/wiki/Q1055845,98020,2016,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_KNDC4DLC8R_258202703,258202703,KNDC4DLC8R,53061050403,Edmonds,https://www.wikidata.org/wiki/Q1055845,98026,2024,Kia,https://www.wikidata.org/wiki/Q35349,Kia EV6,https://www.wikidata.org/wiki/Q105975708,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1N4AZ1CP8K_477403734,477403734,1N4AZ1CP8K,53061052122,Snohomish,https://www.wikidata.org/wiki/Q1505974,98296,2019,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,150
VID_1FADP5CU4E_244912237,244912237,1FADP5CU4E,53077000302,Yakima,https://www.wikidata.org/wiki/Q499203,98902,2014,Ford,https://www.wikidata.org/wiki/Q44294,Ford C-Max,https://www.wikidata.org/wiki/Q914079,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,19
VID_KM8HE3A60S_273953830,273953830,KM8HE3A60S,53057940801,La Conner,https://www.wikidata.org/wiki/Q1502950,98257,2025,Hyundai Motor Company,https://www.wikidata.org/wiki/Q55931,Hyundai Kona,https://www.wikidata.org/wiki/Q30322680,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_KM8KMDAF0N_209257716,209257716,KM8KMDAF0N,53011041400,Camas,https://www.wikidata.org/wiki/Q1507709,98607,2022,Hyundai Motor Company,https://www.wikidata.org/wiki/Q55931,Hyundai Ioniq 5,https://www.wikidata.org/wiki/Q99342695,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_7PDSGBBA4S_276254100,276254100,7PDSGBBA4S,53033024302,Mercer Island,https://www.wikidata.org/wiki/Q954095,98040,2025,Rivian Automotive,https://www.wikidata.org/wiki/Q7338847,Rivian R1S,https://www.wikidata.org/wiki/Q59310393,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1N4CZ1CV5S_278274055,278274055,1N4CZ1CV5S,53033023000,Bellevue,https://www.wikidata.org/wiki/Q214164,98007,2025,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_JTMABACA4P_240830943,240830943,JTMABACA4P,53029970300,Oak Harbor,https://www.wikidata.org/wiki/Q990977,98277,2023,Toyota,https://www.wikidata.org/wiki/Q53268,Toyota bZ4X,https://www.wikidata.org/wiki/Q106481505,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJXCAE4XK_180773281,180773281,5YJXCAE4XK,53067012224,Olympia,https://www.wikidata.org/wiki/Q42735,98506,2019,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,289
VID_1N4AZ1CP9L_107761391,107761391,1N4AZ1CP9L,53073000700,Bellingham,https://www.wikidata.org/wiki/Q430267,98229,2020,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,149
VID_7FCTGBAA8P_258231459,258231459,7FCTGBAA8P,53033010302,Columbia City,https://www.wikidata.org/wiki/Q5149644,98118,2023,Rivian Automotive,https://www.wikidata.org/wiki/Q7338847,Rivian R1T,https://www.wikidata.org/wiki/Q59291760,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_7SAYGAEE5N_192642782,192642782,7SAYGAEE5N,53057952100,Mount Vernon,https://www.wikidata.org/wiki/Q866311,98273,2022,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_WAUBHBFW3P_229772910,229772910,WAUBHBFW3P,53037975104,Cle Elum,https://www.wikidata.org/wiki/Q1065481,98922,2023,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi RS e-tron GT,https://www.wikidata.org/wiki/Q114878243,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_7SAYGDEF8R_267479999,267479999,7SAYGDEF8R,53033029806,Auburn,https://www.wikidata.org/wiki/Q661595,98001,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1FTVW1EVXP_240072388,240072388,1FTVW1EVXP,53039950102,Goldendale,https://www.wikidata.org/wiki/Q999955,98620,2023,Ford,https://www.wikidata.org/wiki/Q44294,Ford F-150 Lightning,https://www.wikidata.org/wiki/Q99642802,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_KMHM34AA4R_273496765,273496765,KMHM34AA4R,53037975500,Ellensburg,https://www.wikidata.org/wiki/Q868684,98926,2024,Hyundai Motor Company,https://www.wikidata.org/wiki/Q55931,Hyundai Ioniq 6,https://www.wikidata.org/wiki/Q112577811,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
